rights_statement,record_count,rights_category
"Photo: (c) Ian Simpson, some rights reserved (CC BY-NC);",125,cc_by_nc
"Photo: (c) Jacque, some rights reserved (CC BY-NC);",125,cc_by_nc
"Photo: (c) Mathew Zappa, some rights reserved (CC BY-NC);",124,cc_by_nc
"Photo: (c) antje_w, some rights reserved (CC BY-NC);",124,cc_by_nc
"Photo: (c) Benjamin Foord, some rights reserved (CC BY-NC);",122,cc_by_nc
"Photo: (c) Jaroslav Panfylov, some rights reserved (CC BY-NC);",122,cc_by_nc
"Photo: (c) Michael Lee, some rights reserved (CC BY-NC);",122,cc_by_nc
"Photo: (c) ewick, some rights reserved (CC BY-NC);",122,cc_by_nc
"Photo: (c) p_doyle, some rights reserved (CC BY-NC);",122,cc_by_nc
"Photo: (c) Felix Fleck, some rights reserved (CC BY-NC);",121,cc_by_nc
"Photo: (c) badley_birdsnz, some rights reserved (CC BY-NC);",120,cc_by_nc
"Photo: (c) eringal, some rights reserved (CC BY-NC);",120,cc_by_nc
Licensed under Creative Commons Attribution-NonCommercial 3.0 New Zealand CC BY-NC 3.0 NZ cc https://creativecommons.org/licenses/by-nc/3.0/nz/,119,cc_by_nc
"Photo: (c) Hamish Carson, some rights reserved (CC BY-NC);",119,cc_by_nc
"Photo: (c) emilypayne, some rights reserved (CC BY-NC);",118,cc_by_nc
"Photo: (c) swatutukaka, some rights reserved (CC BY-NC);",118,cc_by_nc
"Photo: (c) Виктор, some rights reserved (CC BY-NC);",118,cc_by_nc
"Photo: (c) catherine_hosted, some rights reserved (CC BY-NC);",116,cc_by_nc
"Photo: (c) estuarytrust, some rights reserved (CC BY-NC);",116,cc_by_nc
"Photo: (c) linger, some rights reserved (CC BY-NC);",115,cc_by_nc
"Photo: (c) samhg, some rights reserved (CC BY-NC);",113,cc_by_nc
"Photo: (c) tkkmotk, some rights reserved (CC BY-NC);",113,cc_by_nc
"Photo: (c) Laura Molles, some rights reserved (CC BY-NC);",112,cc_by_nc
"Photo: (c) brian_nz, some rights reserved (CC BY-NC);",112,cc_by_nc
"Photo: (c) jeanmck, some rights reserved (CC BY-NC);",112,cc_by_nc
"Photo: (c) sibylle, some rights reserved (CC BY-NC);",112,cc_by_nc
"Photo: (c) Katherine Morris, some rights reserved (CC BY-NC);",111,cc_by_nc
"Photo: (c) mark_parker, some rights reserved (CC BY-NC);",111,cc_by_nc
"Photo: (c) tripleaxel, some rights reserved (CC BY-NC);",111,cc_by_nc
"Photo: (c) Amber Simmonds, some rights reserved (CC BY-NC);",110,cc_by_nc
"Photo: (c) localwildlifespotters, some rights reserved (CC BY-NC);",109,cc_by_nc
"Photo: (c) Grace Allison, some rights reserved (CC BY-NC);",108,cc_by_nc
"Photo: (c) Pete Ozich, some rights reserved (CC BY-NC);",108,cc_by_nc
"Photo: (c) Scott Bowers, some rights reserved (CC BY-NC);",108,cc_by_nc
"Photo: (c) aphelion, some rights reserved (CC BY-NC);",108,cc_by_nc
"Photo: (c) amybalkin, some rights reserved (CC BY-NC);",106,cc_by_nc
"Photo: (c) kaitao, some rights reserved (CC BY-NC);",106,cc_by_nc
"Photo: (c) cos_i, some rights reserved (CC BY-NC);",105,cc_by_nc
"Photo: (c) david-beukes, some rights reserved (CC BY-NC);",105,cc_by_nc
"Photo: (c) jussiep, some rights reserved (CC BY-NC);",105,cc_by_nc
"Photo: (c) yejun, some rights reserved (CC BY-NC);",105,cc_by_nc
Licensed under Creative Commons Attribution-NonCommercial 3.0 Unported CC BY-NC 3.0 cc https://creativecommons.org/licenses/by-nc/3.0/,104,cc_by_nc
"Photo: (c) Erin Powell, some rights reserved (CC BY-NC);",104,cc_by_nc
"Photo: (c) Kereru Kade, some rights reserved (CC BY-NC);",104,cc_by_nc
"Photo: (c) alyssab, some rights reserved (CC BY-NC);",104,cc_by_nc
"Photo: (c) khandallah, some rights reserved (CC BY-NC);",104,cc_by_nc
"Photo: (c) Ben Weatherley, some rights reserved (CC BY-NC);",103,cc_by_nc
"Photo: (c) biodragon, some rights reserved (CC BY-NC);",102,cc_by_nc
"Photo: (c) emma_cassidy, some rights reserved (CC BY-NC);",102,cc_by_nc
"Photo: (c) heidi_q, some rights reserved (CC BY-NC);",102,cc_by_nc
"Photo: (c) divaricoux, some rights reserved (CC BY-NC);",101,cc_by_nc
"Photo: (c) lilylamble, some rights reserved (CC BY-NC);",101,cc_by_nc
"Photo: (c) Ellen Rykers, some rights reserved (CC BY-NC);",100,cc_by_nc
"Photo: (c) Lilith Fisher, some rights reserved (CC BY-NC);",99,cc_by_nc
"Photo: (c) Tristan Girdwood, some rights reserved (CC BY-NC);",99,cc_by_nc
"Photo: (c) courteneyw, some rights reserved (CC BY-NC);",99,cc_by_nc
"Photo: (c) ericcleveland, some rights reserved (CC BY-NC);",99,cc_by_nc
"Photo: (c) kumutoto, some rights reserved (CC BY-NC);",99,cc_by_nc
"Photo: (c) birds_nz, some rights reserved (CC BY-NC);",98,cc_by_nc
"Photo: (c) meropsornatus, some rights reserved (CC BY-NC);",98,cc_by_nc
"Photo: (c) pukatea, some rights reserved (CC BY-NC);",98,cc_by_nc
"Photo: (c) raselah, some rights reserved (CC BY-NC);",98,cc_by_nc
"Photo: (c) sporadicnature, some rights reserved (CC BY-NC);",98,cc_by_nc
"Photo: (c) Great Oof, some rights reserved (CC BY-NC);",97,cc_by_nc
"Photo: (c) moira_parker, some rights reserved (CC BY-NC);",97,cc_by_nc
"Photo: (c) onethousandthousandwheelingeyes, some rights reserved (CC BY-NC);",97,cc_by_nc
"Photo: (c) room4and5arakuraschool, some rights reserved (CC BY-NC);",97,cc_by_nc
"Photo: (c) badger_88, some rights reserved (CC BY-NC);",96,cc_by_nc
"Photo: (c) Katarina Tawiri, some rights reserved (CC BY-NC);",95,cc_by_nc
"Photo: (c) dubh, some rights reserved (CC BY-NC);",95,cc_by_nc
"Photo: (c) jasperidium, some rights reserved (CC BY-NC);",95,cc_by_nc
"Photo: (c) nsingers, some rights reserved (CC BY-NC);",94,cc_by_nc
"Photo: (c) LillianYuan, some rights reserved (CC BY-NC);",93,cc_by_nc
"Photo: (c) Olly, some rights reserved (CC BY-NC);",93,cc_by_nc
"Photo: (c) brendandoogan, some rights reserved (CC BY-NC);",93,cc_by_nc
"Photo: (c) parobbert, some rights reserved (CC BY-NC);",93,cc_by_nc
"Photo: (c) Alysa Joaquin, some rights reserved (CC BY-NC);",92,cc_by_nc
"Photo: (c) booboo, some rights reserved (CC BY-NC);",92,cc_by_nc
"Photo: (c) corokid, some rights reserved (CC BY-NC);",92,cc_by_nc
"Photo: (c) hudsonianjoe, some rights reserved (CC BY-NC);",92,cc_by_nc
"Photo: (c) sarahaliceb, some rights reserved (CC BY-NC);",92,cc_by_nc
"Photo: (c) stevegoodin, some rights reserved (CC BY-NC);",92,cc_by_nc
All Rights Reserved; © Auckland Museum CC BY NC,91,cc_by_nc
"Photo: (c) Jesse Saofia, some rights reserved (CC BY-NC);",91,cc_by_nc
"Photo: (c) Danielle, some rights reserved (CC BY-NC);",90,cc_by_nc
"Photo: (c) peiszegoh, some rights reserved (CC BY-NC);",90,cc_by_nc
"Photo: (c) Becky Clements, some rights reserved (CC BY-NC);",89,cc_by_nc
"Photo: (c) Julius Simonelli, some rights reserved (CC BY-NC);",89,cc_by_nc
"Photo: (c) Luca Davenport-Thomas, some rights reserved (CC BY-NC);",89,cc_by_nc
"Photo: (c) john_early, some rights reserved (CC BY-NC);",89,cc_by_nc
"Photo: (c) room17witherlea, some rights reserved (CC BY-NC);",89,cc_by_nc
"Photo: (c) Ohara McLennan, some rights reserved (CC BY-NC);",88,cc_by_nc
"Photo: (c) mboereboom, some rights reserved (CC BY-NC);",88,cc_by_nc
"Photo: (c) Mel, some rights reserved (CC BY-NC);",87,cc_by_nc
"Photo: (c) barbaraparris, some rights reserved (CC BY-NC);",87,cc_by_nc
"Photo: (c) springstonschoolnature, some rights reserved (CC BY-NC);",87,cc_by_nc
Image: Copyright not evaluated http://rightsstatements.org/vocab/CNE/1.0/ Text: Copyright National Museum of Australia / CC BY-NC https://creativecommons.org/licenses/by-nc/4.0/ Copyright National Museum of Australia / CC BY-NC,86,cc_by_nc
"Photo: (c) hovmoller, some rights reserved (CC BY-NC);",86,cc_by_nc
"Photo: (c) Chen Jiaming, some rights reserved (CC BY-NC);",85,cc_by_nc
"Photo: (c) Zachary Robertson, some rights reserved (CC BY-NC);",85,cc_by_nc
"Photo: (c) blacksmith, some rights reserved (CC BY-NC);",85,cc_by_nc
"Photo: (c) raniera99, some rights reserved (CC BY-NC);",85,cc_by_nc
"Photo: (c) Tanya, some rights reserved (CC BY-NC);",84,cc_by_nc
"Photo: (c) puketapu, some rights reserved (CC BY-NC);",84,cc_by_nc
"Photo: (c) Helen Greenep, some rights reserved (CC BY-NC);",83,cc_by_nc
"Photo: (c) barbarah, some rights reserved (CC BY-NC);",83,cc_by_nc
"Photo: (c) camille_caparros, some rights reserved (CC BY-NC);",83,cc_by_nc
"Photo: (c) jess_cairns, some rights reserved (CC BY-NC);",83,cc_by_nc
"Photo: (c) zhengchen, some rights reserved (CC BY-NC);",83,cc_by_nc
"Photo: (c) rhysspinner, some rights reserved (CC BY-NC);",82,cc_by_nc
"Photo: (c) Christoph Lenz, some rights reserved (CC BY-NC);",81,cc_by_nc
"Photo: (c) Duncan Nicol, some rights reserved (CC BY-NC);",81,cc_by_nc
"Photo: (c) pfolsenstaff, some rights reserved (CC BY-NC);",81,cc_by_nc
"Photo: (c) Adam Smith, some rights reserved (CC BY-NC);",80,cc_by_nc
"Photo: (c) Bill Nagle, some rights reserved (CC BY-NC);",80,cc_by_nc
"Photo: (c) Jerusha Evelyn, some rights reserved (CC BY-NC);",80,cc_by_nc
"Photo: (c) Maritha O'Halloran, some rights reserved (CC BY-NC);",80,cc_by_nc
"Photo: (c) annahenderson, some rights reserved (CC BY-NC);",80,cc_by_nc
"Photo: (c) holidayprogramme18, some rights reserved (CC BY-NC);",80,cc_by_nc
"Photo: (c) petekane47, some rights reserved (CC BY-NC);",80,cc_by_nc
"Photo: (c) staveleyforestcamp, some rights reserved (CC BY-NC);",80,cc_by_nc
"Photo: (c) taiko, some rights reserved (CC BY-NC);",80,cc_by_nc
"Photo: (c) Julia Panfylova, some rights reserved (CC BY-NC);",79,cc_by_nc
"Photo: (c) Rosie Horn, some rights reserved (CC BY-NC);",79,cc_by_nc
"Photo: (c) damienbr, some rights reserved (CC BY-NC);",79,cc_by_nc
"Photo: (c) joycey07, some rights reserved (CC BY-NC);",79,cc_by_nc
"Photo: (c) Gavin Kingsley, some rights reserved (CC BY-NC);",78,cc_by_nc
"Photo: (c) catchwords, some rights reserved (CC BY-NC);",78,cc_by_nc
"Photo: (c) kiwihunter, some rights reserved (CC BY-NC);",78,cc_by_nc
"Photo: (c) la-c, some rights reserved (CC BY-NC);",78,cc_by_nc
"Photo: (c) zarah123, some rights reserved (CC BY-NC);",78,cc_by_nc
"Photo: (c) Euan Moore, some rights reserved (CC BY-NC);",77,cc_by_nc
"Photo: (c) Julie Vause, some rights reserved (CC BY-NC);",77,cc_by_nc
"Photo: (c) Ryan Bauckham, some rights reserved (CC BY-NC);",77,cc_by_nc
"Photo: (c) megantomlin, some rights reserved (CC BY-NC);",77,cc_by_nc
"Photo: (c) Greg Holwell, some rights reserved (CC BY-NC);",76,cc_by_nc
"Photo: (c) Kelly, some rights reserved (CC BY-NC);",76,cc_by_nc
"Photo: (c) Sherry, some rights reserved (CC BY-NC);",76,cc_by_nc
"Photo: (c) Tan Kok Hui, some rights reserved (CC BY-NC);",76,cc_by_nc
"Photo: (c) Warren Chinn, some rights reserved (CC BY-NC);",76,cc_by_nc
"Photo: (c) Will Samson, some rights reserved (CC BY-NC);",76,cc_by_nc
"Photo: (c) nicolemiller, some rights reserved (CC BY-NC);",76,cc_by_nc
"Photo: (c) slartybart, some rights reserved (CC BY-NC);",76,cc_by_nc
"Photo: (c) tristan_g, some rights reserved (CC BY-NC);",76,cc_by_nc
"Photo: (c) tunohopurocks, some rights reserved (CC BY-NC);",76,cc_by_nc
"Photo: (c) Frazer Dale, some rights reserved (CC BY-NC);",75,cc_by_nc
"Photo: (c) Jenny Hanwell, some rights reserved (CC BY-NC);",75,cc_by_nc
"Photo: (c) Joseph Pallante, some rights reserved (CC BY-NC);",75,cc_by_nc
"Photo: (c) joelfaulkner, some rights reserved (CC BY-NC);",75,cc_by_nc
"Photo: (c) karinahadden, some rights reserved (CC BY-NC);",75,cc_by_nc
"Photo: (c) Brian Simison, some rights reserved (CC BY-NC);",74,cc_by_nc
"Photo: (c) Max Clark, some rights reserved (CC BY-NC);",74,cc_by_nc
"Photo: (c) frasergurney, some rights reserved (CC BY-NC);",74,cc_by_nc
"Photo: (c) meldesbois, some rights reserved (CC BY-NC);",74,cc_by_nc
"Photo: (c) Christine McCormack, some rights reserved (CC BY-NC);",73,cc_by_nc
"Photo: (c) James, some rights reserved (CC BY-NC);",73,cc_by_nc
"Photo: (c) Karin Stillberg, some rights reserved (CC BY-NC);",73,cc_by_nc
"Photo: (c) Kit Howard, some rights reserved (CC BY-NC);",73,cc_by_nc
"Photo: (c) wainuiomataintermediate, some rights reserved (CC BY-NC);",73,cc_by_nc
"Photo: (c) Anne Jackson, some rights reserved (CC BY-NC);",72,cc_by_nc
"Photo: (c) Ari & Mac, some rights reserved (CC BY-NC);",72,cc_by_nc
"Photo: (c) Hirere Ngamoki, some rights reserved (CC BY-NC);",72,cc_by_nc
"Photo: (c) Otto Hyink, some rights reserved (CC BY-NC);",72,cc_by_nc
"Photo: (c) faithcalizo, some rights reserved (CC BY-NC);",72,cc_by_nc
Creative Commons Attribution-NonCommercial 4.0 International,71,cc_by_nc
Image: All Rights Reserved http://rightsstatements.org/vocab/InC/1.0/ Copyright National Museum of Australia / CC BY-NC Text: Copyright National Museum of Australia / CC BY-NC https://creativecommons.org/licenses/by-nc/4.0/,71,cc_by_nc
"Photo: (c) franceswilson, some rights reserved (CC BY-NC);",71,cc_by_nc
"Photo: (c) jabba, some rights reserved (CC BY-NC);",71,cc_by_nc
"Photo: (c) jsimons, some rights reserved (CC BY-NC);",71,cc_by_nc
"Photo: (c) kphillips42, some rights reserved (CC BY-NC);",71,cc_by_nc
"Photo: (c) skogs_mark, some rights reserved (CC BY-NC);",71,cc_by_nc
"Photo: (c) sumacann, some rights reserved (CC BY-NC);",71,cc_by_nc
"Photo: (c) Aaron Harmer, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) Bryn Williams, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) Jeremiah Marsh, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) Kate Steeds, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) Tim, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) Zhaoxuan Li, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) aucklandgnome, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) groupfive, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) lydia-raza, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) ms10, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) rosielizzie, some rights reserved (CC BY-NC);",70,cc_by_nc
"Photo: (c) Lily Castle Tidwell, some rights reserved (CC BY-NC);",69,cc_by_nc
"Photo: (c) mandu1, some rights reserved (CC BY-NC);",69,cc_by_nc
"Photo: (c) samik, some rights reserved (CC BY-NC);",69,cc_by_nc
"Photo: (c) Wyatt, some rights reserved (CC BY-NC);",68,cc_by_nc
"Photo: (c) flo2018, some rights reserved (CC BY-NC);",68,cc_by_nc
"Photo: (c) Amelia Geary, some rights reserved (CC BY-NC);",67,cc_by_nc
"Photo: (c) alexiamarr, some rights reserved (CC BY-NC);",67,cc_by_nc
"Photo: (c) brb, some rights reserved (CC BY-NC);",67,cc_by_nc
"Photo: (c) groupone, some rights reserved (CC BY-NC);",67,cc_by_nc
"Photo: (c) sfbb2019_team_kea, some rights reserved (CC BY-NC);",67,cc_by_nc
"Photo: (c) Alex Breuhan, some rights reserved (CC BY-NC);",66,cc_by_nc
"Photo: (c) Bryan, some rights reserved (CC BY-NC);",66,cc_by_nc
"Photo: (c) Daniel Percy, some rights reserved (CC BY-NC);",66,cc_by_nc
"Photo: (c) Petra Gloyn, some rights reserved (CC BY-NC);",66,cc_by_nc
"Photo: (c) hhbioblitz, some rights reserved (CC BY-NC);",66,cc_by_nc
"Photo: (c) kaitlinmck, some rights reserved (CC BY-NC);",66,cc_by_nc
"Photo: (c) nicolm, some rights reserved (CC BY-NC);",66,cc_by_nc
"This work is licensed under the Creative Commons Attribution-NonCommercial 3.0 New Zealand (CC BY-NC 3.0 NZ) Licence, see https://creativecommons.org/licenses/by-nc/3.0/nz/",66,cc_by_nc
"Photo: (c) Alan Jolliffe, some rights reserved (CC BY-NC);",65,cc_by_nc
"Photo: (c) Matt Funaki, some rights reserved (CC BY-NC);",65,cc_by_nc
"Photo: (c) nilsr, some rights reserved (CC BY-NC);",65,cc_by_nc
"Photo: (c) prumnopytis, some rights reserved (CC BY-NC);",65,cc_by_nc
"Photo: (c) rubymoore, some rights reserved (CC BY-NC);",65,cc_by_nc
"Photo: (c) Dave Young, some rights reserved (CC BY-NC);",64,cc_by_nc
"Photo: (c) Jamie Scott, some rights reserved (CC BY-NC);",64,cc_by_nc
"Photo: (c) Nathaniel Bormans, some rights reserved (CC BY-NC);",64,cc_by_nc
"Photo: (c) blue7, some rights reserved (CC BY-NC);",64,cc_by_nc
"Photo: (c) lloyd_esler, some rights reserved (CC BY-NC);",64,cc_by_nc
"Photo: (c) z_mcgrath, some rights reserved (CC BY-NC);",64,cc_by_nc
"Photo: (c) donavin_de_jager, some rights reserved (CC BY-NC);",63,cc_by_nc
"Photo: (c) tam_topes, some rights reserved (CC BY-NC);",63,cc_by_nc
"Photo: (c) vincesap, some rights reserved (CC BY-NC);",63,cc_by_nc
"Photo: (c) wendy_fox, some rights reserved (CC BY-NC);",63,cc_by_nc
"Photo: (c) Alexandra Emery, some rights reserved (CC BY-NC);",62,cc_by_nc
"Photo: (c) Charles Fryett, some rights reserved (CC BY-NC);",62,cc_by_nc
"Photo: (c) Ollie Gibson, some rights reserved (CC BY-NC);",62,cc_by_nc
"Photo: (c) Rayha Samin, some rights reserved (CC BY-NC);",62,cc_by_nc
"Photo: (c) bcj, some rights reserved (CC BY-NC);",62,cc_by_nc
"Photo: (c) debaraj, some rights reserved (CC BY-NC);",62,cc_by_nc
"Photo: (c) evansh27, some rights reserved (CC BY-NC);",62,cc_by_nc
"Photo: (c) h2oxtreamholidayprogramme, some rights reserved (CC BY-NC);",62,cc_by_nc
"Photo: (c) kaitiaki-o-te-taiao, some rights reserved (CC BY-NC);",62,cc_by_nc
"Photo: (c) phoffmann, some rights reserved (CC BY-NC);",62,cc_by_nc
"Photo: (c) sallybain, some rights reserved (CC BY-NC);",62,cc_by_nc
"Copyright by author(s). Readers may make copies of this document for non-commercial purposes only, provided that this copyright notice appears on all such copies. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",61,cc_by_nc
"Photo: (c) Ariel Nelson, some rights reserved (CC BY-NC);",61,cc_by_nc
"Photo: (c) David Riddell, some rights reserved (CC BY-NC);",61,cc_by_nc
"Photo: (c) Keith S, some rights reserved (CC BY-NC);",61,cc_by_nc
"Photo: (c) Robb, some rights reserved (CC BY-NC);",61,cc_by_nc
"Photo: (c) brandonint, some rights reserved (CC BY-NC);",61,cc_by_nc
"Photo: (c) foodforestnz, some rights reserved (CC BY-NC);",61,cc_by_nc
"Photo: (c) megfleury, some rights reserved (CC BY-NC);",61,cc_by_nc
"Photo: (c) parnell1, some rights reserved (CC BY-NC);",61,cc_by_nc
"Photo: (c) AUTsquidlab, some rights reserved (CC BY-NC);",60,cc_by_nc
"Photo: (c) Liam Wynn, some rights reserved (CC BY-NC);",60,cc_by_nc
"Photo: (c) Tony Renouf, some rights reserved (CC BY-NC);",60,cc_by_nc
"Photo: (c) cheryl_bee_right, some rights reserved (CC BY-NC);",60,cc_by_nc
"Photo: (c) chris_cosslett, some rights reserved (CC BY-NC);",60,cc_by_nc
"Photo: (c) dougalt, some rights reserved (CC BY-NC);",60,cc_by_nc
"Photo: (c) haggis, some rights reserved (CC BY-NC);",60,cc_by_nc
"Photo: (c) kate_curtis, some rights reserved (CC BY-NC);",60,cc_by_nc
"Photo: (c) riroriro, some rights reserved (CC BY-NC);",60,cc_by_nc
"Photo: (c) Andrew Townsend, some rights reserved (CC BY-NC);",59,cc_by_nc
"Photo: (c) Clare Hawkins, some rights reserved (CC BY-NC);",59,cc_by_nc
"Photo: (c) Letty Stupers, some rights reserved (CC BY-NC);",59,cc_by_nc
"Photo: (c) Paul Prior, some rights reserved (CC BY-NC);",59,cc_by_nc
"Photo: (c) chauncy, some rights reserved (CC BY-NC);",59,cc_by_nc
"Photo: (c) highlands, some rights reserved (CC BY-NC);",59,cc_by_nc
"Photo: (c) rubymac, some rights reserved (CC BY-NC);",59,cc_by_nc
"Photo: (c) totara, some rights reserved (CC BY-NC);",59,cc_by_nc
"Photo: (c) Briar Taylor Smith, some rights reserved (CC BY-NC);",58,cc_by_nc
"Photo: (c) Haig, some rights reserved (CC BY-NC);",58,cc_by_nc
"Photo: (c) Tracy Peters, some rights reserved (CC BY-NC);",58,cc_by_nc
"Photo: (c) celia_hall, some rights reserved (CC BY-NC);",58,cc_by_nc
